"Model","Launch","Code name","Fab (nm)","Bus interface","Memory (MB)","Core clock (MHz)","Memory clock (MHz)","Core config","Fillrate","Fillrate","Fillrate","Fillrate","Memory","Memory","Memory","API support","API support"
"Model","Launch","Code name","Fab (nm)","Bus interface","Memory (MB)","Core clock (MHz)","Memory clock (MHz)","Core config","MOperations/s","MPixels/s","MTexels/s","MVertices/s","Bandwidth (GB/s)","Bus type","Bus width (bit)","DirectX","OpenGL"
"STG-2000","September 1995","NV1","?","PCI","2
4","12","75","1:1:1","12","12","12","0","0.6","EDO
VRAM","64","n/a","n/a"
"Riva128","April 1997","NV3","350","PCI","4","100","100","1:1:1","100","100","100","0","1.6","SDR","128","5.0","1.0"
"Riva128ZX","February 23, 1998","NV3","350","AGP 2x, PCI","8","100","100","1:1:1","100","100","100","0","1.6","SDR","128","5.0","1.0"
"Riva TNT","March 23, 1998","NV4","350","AGP 2x, PCI","8
16","90","110","2:2:2","180","180","180","0","1.76","SDR","128","5.0","1.2"
"Vanta","March 22, 1999","NV6","250","AGP 4x","16","100","125","2:2:2","200","200","200","0","1","SDR","64","6.0","1.2"
"Vanta LT","March, 2000","NV6","250","AGP 4x","8
16","80","100","2:2:2","160","160","160","0","0.8","SDR","64","6.0","1.2"
"Riva TNT2 M64","October, 1999","NV6","250","AGP 4x, PCI","8, 16
32","125","150","2:2:2","250","250","250","0","1.2","SDR","64","6.0","1.2"
"Riva TNT2","March 15, 1999","NV5","250","AGP 4x, PCI","16
32","125","150","2:2:2","250","250","250","0","2.4","SDR","128","6.0","1.2"
"Riva TNT2 Pro","October 12, 1999","NV5","220","AGP 4x","32","143","166","2:2:2","286","286","286","0","2.656","SDR","128","6.0","1.2"
"Riva TNT2 Ultra","March 15, 1999","NV5","250","AGP 4x","16
32","150","183","2:2:2","300","300","300","0","2.928","SDR","128","6.0","1.2"
"Model","Launch","Code name","Bus interface","Memory (MB)","Core clock (MHz)","Memory clock (MHz)","Core config","Fillrate","Fillrate","Fillrate","Fillrate","Memory","Memory","Memory"
"Model","Launch","Code name","Bus interface","Memory (MB)","Core clock (MHz)","Memory clock (MHz)","Core config","MOperations/s","MPixels/s","MTextels/s","MVertices/s","Bandwidth (GB/s)","Bus type","Bus width (bit)"
"GeForce256","October 11, 1999","NV10","AGP 4x
PCI","32
64","120","166","4:4:4","480","480","480","0","2.656","SDR","128"
"GeForce256 DDR","February 1, 2000","NV10","AGP 4x
PCI","32
64","120","300","4:4:4","480","480","480","0","4.8","DDR","128"
"Model","Launch","Code name","Bus interface","Memory (MB)","Core clock (MHz)","Memory clock (MHz)","Core config","Fillrate","Fillrate","Fillrate","Fillrate","Memory","Memory","Memory"
"Model","Launch","Code name","Bus interface","Memory (MB)","Core clock (MHz)","Memory clock (MHz)","Core config","MOperations/s","MPixels/s","MTextels/s","MVertices/s","Bandwidth (GB/s)","Bus type","Bus width (bit)"
"GeForce2 MX IGP + nForce 220/420","June 4, 2001","NV1A","FSB","Up to 32 system RAM","175","266","2:4:2","350","350","700","0","2.128
4.256","DDR","64
128"
"GeForce2 MX200","March 3, 2001","NV11","AGP 4x
PCI","32
64","175","166","2:4:2","350","350","700","0","1.328","SDR","64"
"GeForce2 MX","June 28, 2000","NV11","AGP 4x
PCI","32
64","175","166","2:4:2","350","350","700","0","2.656","SDR","128"
"GeForce2 MX400","March 3, 2001","NV11","AGP 4x
PCI","32
64","200","166 (SDR)
332 (DDR)","2:4:2","400","400","800","0","2.656","SDR
DDR","128 (SDR)
64 (DDR)"
"GeForce2 GTS","April 26, 2000","NV15","AGP 4x
PCI","32
64","200","332","4:8:4","800","800","1600","0","5.312","DDR","128"
"GeForce2 Pro","December 5, 2000","NV15","AGP 4x
PCI","32
64","200","400","4:8:4","800","800","1600","0","6.4","DDR","128"
"GeForce2 Ti","October 1, 2001","NV15","AGP 4x
PCI","32
64","250","400","4:8:4","1000","1000","2000","0","6.4","DDR","128"
"GeForce2 Ultra","August 14, 2000","NV16","AGP 4x
PCI","64","250","460","4:8:4","1000","1000","2000","0","7.36","DDR","128"
"Model","Launch","Code name","Bus interface","Memory (MB)","Core clock (MHz)","Memory clock (MHz)","Core config","Fillrate","Fillrate","Fillrate","Fillrate","Memory","Memory","Memory"
"Model","Launch","Code name","Bus interface","Memory (MB)","Core clock (MHz)","Memory clock (MHz)","Core config","MOperations/s","MPixels/s","MTextels/s","MVertices/s","Bandwidth (GB/s)","Bus type","Bus width (bit)"
"GeForce3 Ti200","October 1, 2001","NV20","AGP 4x
PCI","64
128","175","400","4:1:8:4","700","700","1400","42.75","6.4","DDR","128"
"GeForce3","February 27, 2001","NV20","AGP 4x
PCI","64","200","460","4:1:8:4","800","800","1600","50","7.36","DDR","128"
"GeForce GTX 660M","March 22, 2012","GK107 (N13E-GE)","28","PCIe 3.0 x16","2048","384:32:16
(2 SMX)","835","835","5000","13.4","26.7","80.0","GDDR5","128","11.0","4.5","641.3","50","Kepler, Similar to Desktop GTX650"
"GeForce GTX 670M","April 2012","GF114 (N13E-GS1-LP)","40","PCIe 2.0 x16","1536
3072","336:56:24","598","1196","3000","14.35","33.5","72.0","GDDR5","192","11.0","4.5","803.6","75","Rebadged GTX 570M, Similar to Desktop GTX 560"
"GeForce GTX 670MX","October 2012","GK104 (N13E-GR)","28","PCIe 3.0 x16","1536
3072","960:80:24
(5 SMX)","600","600","2800","14.4","48.0","67.2","GDDR5","192","11.0","4.5","1152","75","Kepler architecture, Similar to Desktop GTX 660"
"GeForce GTX 675M","April 2012","GF114 (N13E-GS1)","40","PCIe 2.0 x16","2048","384:64:32","620","1240","3000","19.8","39.7","96.0","GDDR5","256","11.0","4.5","952.3","100","Rebadged GTX 580M, Similar to Desktop GTX 560Ti"
"GeForce GTX 675MX","October 2012","GK104  (N13E-GSR)","28","PCIe 3.0 x16","4096","960:80:32
(5 SMX)","600","600","3600","19.2","48.0","115.2","GDDR5","256","11.0","4.5","1152","100","Kepler architecture, Similar to Desktop GTX 660"
"GeForce GTX 680M","June 4, 2012","GK104 (N13E-GTX)","28","PCIe 3.0 x16","4096","1344:112:32
(7 SMX)","720","720","3600","23","80.6","115.2","GDDR5","256","11.0","4.5","1935.4","100","Kepler architecture, Similar to Desktop GTX 670"
"GeForce GTX 680MX","October 23, 2012","GK104","28","PCIe 3.0 x16","4096","1536:128:32
(8 SMX)","720","720","5000","23","92.2","160","GDDR5","256","11.0","4.5","2234.3","122","Kepler architecture, Similar to Desktop GTX 680"
"Model","Launch","Code name","Fab (nm)","Bus interface","Memory (MB)","Core config","Clock speed","Clock speed","Clock speed","Fillrate","Fillrate","Memory","Memory","Memory","API support (version)","API support (version)","Processing Power
 (GFLOPS)","TDP (watts)","Notes"
"Model","Launch","Code name","Fab (nm)","Bus interface","Memory (MB)","Core config","Core (MHz)","Shader (MHz)","Memory (MT/s)","Pixel (GP/s)","Texture (GT/s)","Bandwidth (GB/s)","Bus type","Bus width (bit)","DirectX","OpenGL","Processing Power
 (GFLOPS)","TDP (watts)","Notes"
"Model","Launch","Code name","Fab (nm)","Bus interface","Memory (MB)","Core config","Clock speed","Clock speed","Clock speed","Fillrate","Fillrate","Memory","Memory","Memory","API support (version)","API support (version)","Processing Power
 (GFLOPS)","TDP (watts)","Notes"
"Model","Launch","Code name","Fab (nm)","Bus interface","Memory (MB)","Core config","Core (MHz)","Shader (MHz)","Memory (MT/s)","Pixel (GP/s)","Texture (GT/s)","Bandwidth (GB/s)","Bus type","Bus width (bit)","DirectX","OpenGL","Processing Power
 (GFLOPS)","TDP (watts)","Notes"
"GeForce 710M","Jan 2013","GF117","28","PCIe 2.0 x16","1024
2048","96:16:4","800","1600","1800","3.2","12.8","14.4","DDR3","64","11.0","4.5","307.2","12","OEM. Similar to Mobile 620 & Desktop 530"
"GeForce GT 720M","April 1, 2013","GF117","28","PCIe 2.0 x16","2048","96:16:4","938","1876","2000","3.8","15.0","16.0","DDR3","64","11.0","4.5","360.19","?","OEM. Similar to Mobile 625/630 & Desktop 620"
"GeForce GT 730M","Jan 2013","GK208","28","PCIe 3.0 x8","2048","384:32:8
(2 SMX)","719","719","2000","5.8","23.0","16.0","DDR3","128","11.0","4.5","552.2","33","Kepler, similar to Desktop GT640"
"GeForce GT 735M","April 1, 2013","GK208","28","PCIe 3.0 x8","2048","384:32:8
(2 SMX)","889","889","2000","7.11","28.4","16.0","DDR3","64","11.0","4.5","682.8","?","Kepler, similar to Desktop GT640"
"GeForce GT 740M","April 1, 2013","GK208","28","PCIe 3.0 x8","2048","384:32:8
(2 SMX)","980","980","1800","7.84","31.4","14.4","DDR3","64","11.0","4.5","752.6","?","Similar or slightly slower than GK 107."
"GeForce GT 740M","April 1, 2013","GK107","28","PCIe 3.0 x16","2048","384:32:16
(2 SMX)","810","810","1800
5000","12.96","25.92","28.8
80","DDR3/GDDR5","128","11.0","4.5","622.1","45","Kepler, similar to Desktop GTX650"
"GeForce GT 745M","April 1, 2013","GK107","28","PCIe 3.0 x16","2048","384:32:16
(2 SMX)","837","837","2000
5000","13.4","26.8","32
80","DDR3/GDDR5","128","11.0","4.5","642.8","45","Kepler, similar to Desktop GTX650"
"GeForce GT 750M","April 1, 2013","GK107","28","PCIe 3.0 x16","2048","384:32:16
(2 SMX)","967","967","2000
5000","15.5","30.9","32
80","DDR3/GDDR5","128","11.0","4.5","742.7","50","Kepler, similar to Desktop GTX650"
"GeForce GT 755M","?","GK107","28","PCIe 3.0 x16","2048","384:32:16
(2 SMX)","980?","980?","5400","15.7","31.4","86.4","GDDR5","128","11.0","4.5","752.64","50","Kepler, similar to Desktop GTX650"
"GeForce GTX 760M","May 2013","GK106","28","PCIe 3.0 x16","2048","768:64:16
(4 SMX)","657","657","4000","10.5","42.1","64","GDDR5","128","11.0","4.5","1009.2","55","Kepler, similar to Desktop GTX 650Ti"
"GeForce GTX 765M","May 2013","GK106","28","PCIe 3.0 x16","2048","768:64:16
(4 SMX)","850","850","4000","13.6","54.4","64","GDDR5","128","11.0","4.5","1305.6","65","Kepler, similar to Desktop GTX 650Ti"
"GeForce GTX 770M","May 2013","GK106","28","PCIe 3.0 x16","3072","960:80:24
(5 SMX)","811","811","4000","19.5","64.9","96","GDDR5","192","11.0","4.5","1557.1","75","Kepler, similar to Desktop GTX660"
"GeForce GTX 775M","Sep 2013","GK104","28","PCIe 3.0 x16","4096","1344:112:32
(7 SMX)","719","719","3600","23.0","92.0","115.2","GDDR5","256","11.0","4.5","1932.7","100","Kepler, similar to Desktop GTX670"
"GeForce GTX 780M","May 2013","GK104","28","PCIe 3.0 x16","4096","1536:128:32
(8 SMX)","823","823","5000","26.3","105.3","160","GDDR5","256","11.0","4.5","2528.3","122","Kepler, similar to Desktop GTX770"
"Model","Launch","Code name","Fab (nm)","Bus interface","Memory (MB)","Core config","Clock speed","Clock speed","Clock speed","Fillrate","Fillrate","Memory","Memory","Memory","API support (version)","API support (version)","Processing Power
 (GFLOPS)","TDP (watts)","Notes"
"Model","Launch","Code name","Fab (nm)","Bus interface","Memory (MB)","Core config","Core (MHz)","Shader (MHz)","Memory (MT/s)","Pixel (GP/s)","Texture (GT/s)","Bandwidth (GB/s)","Bus type","Bus width (bit)","DirectX","OpenGL","Processing Power
 (GFLOPS)","TDP (watts)","Notes"
"Model","Launch","Code name","Fab (nm)","Bus interface","Memory (GB)","Core config","Clock speed","Clock speed","Clock speed","Fillrate","Fillrate","Memory","Memory","Memory","API support (version)","API support (version)","Processing Power
 (GFLOPS)","TDP (watts)","Notes"
"Model","Launch","Code name","Fab (nm)","Bus interface","Memory (GB)","Core config","Core (MHz)","Shader (MHz)","Memory (MT/s)","Pixel (GP/s)","Texture (GT/s)","Bandwidth (GB/s)","Bus type","Bus width (bit)","DirectX","OpenGL","Processing Power
 (GFLOPS)","TDP (watts)","Notes"
"GeForce 820M","February 2014","GF117","28","PCIe 2.0 x16","2","96:16:4","719-954","1438-1908","2000","2.9-3.8","11.5-15.3","16","DDR3","64","11.0","4.5","276.1-366.3","",""
"GeForce 830M","March 12, 2014","GM108","28","PCIe 3.0 x16","2","256:16:8
(2 SMM)","","","2000","","","","DDR3","64","11.2","4.5","","",""
"GeForce 840M","March 12, 2014","GM108","28","PCIe 3.0 x16","2","384:24:8
(3 SMM)","1029","1029","2000","8.2","24.7","16","DDR3","64","11.2","4.5","790.3","30",""
"GeForce GTX 850M","March 12, 2014","GM107","28","PCIe 3.0 x16","2","640:40:16
(5 SMM)","876+Boost
936+Boost","876+Boost
936+Boost","5000
2000","14.0
15.0","35.0
37.4","80
32","GDDR5
DDR3","128","11.2","4.5","1121.3
1198.1","40",""
"GeForce GTX 860M","March 12, 2014","GM107
GK104","28","PCIe 3.0 x16","2
4","640:40:16
(5 SMM)
1152:96:16
(6 SMX)","1029+Boost
797+Boost","1029+Boost
797+Boost","5000","16.5
12.8","41.2
76.5","80","GDDR5","128","11.2
11.0","4.5","1317.1
1836.3","40-45
75",""
"GeForce GTX 870M","March 12, 2014","GK104","28","PCIe 3.0 x16","3
6","1344:112:24
(7 SMX)","941+Boost","941+Boost","5000","22.6","105.4","120","GDDR5","192","11.0","4.5","2529.4","100",""
"GeForce GTX 880M","March 12, 2014","GK104","28","PCIe 3.0 x16","4
8","1536:128:32
(8 SMX)","954+Boost","954+Boost","5000","30.5","122.1","160","GDDR5","256","11.0","4.5","2930.7","105",""
"Model","Launch","Code name","Fab (nm)","Bus interface","Memory (GB)","Core config","Clock speed","Clock speed","Clock speed","Fillrate","Fillrate","Memory","Memory","Memory","API support (version)","API support (version)","Processing Power
 (GFLOPS)","TDP (watts)","Notes"
"Model","Launch","Code name","Fab (nm)","Bus interface","Memory (GB)","Core config","Core (MHz)","Shader (MHz)","Memory (MT/s)","Pixel (GP/s)","Texture (GT/s)","Bandwidth (GB/s)","Bus type","Bus width (bit)","DirectX","OpenGL","Processing Power
 (GFLOPS)","TDP (watts)","Notes"
"Model","Launch","Code name","Fab (nm)","Bus interface","Memory (GB)","Core config","Clock speed","Clock speed","Clock speed","Fillrate","Fillrate","Memory","Memory","Memory","API support (version)","API support (version)","Processing Power
 (GFLOPS)","TDP (watts)","Notes"
"Model","Launch","Code name","Fab (nm)","Bus interface","Memory (GB)","Core config","Core (MHz)","Shader (MHz)","Memory (MT/s)","Pixel (GP/s)","Texture (GT/s)","Bandwidth (GB/s)","Bus type","Bus width (bit)","DirectX","OpenGL","Processing Power
 (GFLOPS)","TDP (watts)","Notes"
"GeForce GTX 970M","October 7, 2014","GM204","28","PCIe 3.0 x16","3
6","1280:80:48
(10 SMM)","924+Boost","924+Boost","5000","44.4","73.9","120","GDDR5","192","12.0","4.5","2365.4","95",""
"GeForce GTX 980M","October 7, 2014","GM204","28","PCIe 3.0 x16","4
8","1536:96:64
(12 SMM)","1038+Boost","1038+Boost","5000","66.4","99.6","160","GDDR5","256","12.0","4.5","3188.7","125",""
"Model","Launch","Code name","Fab (nm)","Bus interface","Memory (GB)","Core config","Clock speed","Clock speed","Clock speed","Fillrate","Fillrate","Memory","Memory","Memory","API support (version)","API support (version)","Processing Power
 (GFLOPS)","TDP (watts)","Notes"
"Model","Launch","Code name","Fab (nm)","Bus interface","Memory (GB)","Core config","Core (MHz)","Shader (MHz)","Memory (MT/s)","Pixel (GP/s)","Texture (GT/s)","Bandwidth (GB/s)","Bus type","Bus width (bit)","DirectX","OpenGL","Processing Power
 (GFLOPS)","TDP (watts)","Notes"
"Model","Code name","Fab (nm)","Bus interface","Memory (MB)","Core clock (MHz)","Shader clock (MHz)","Memory clock (MHz)","Core config","Fillrate","Fillrate","Memory","Memory","Memory","Processing Power
GFLOPS","Processing Power
GFLOPS","API support (version)","API support (version)","TDP (watts)","Notes"
"Model","Code name","Fab (nm)","Bus interface","Memory (MB)","Core clock (MHz)","Shader clock (MHz)","Memory clock (MHz)","Core config","Pixel (GP/s)","Texture (GT/s)","Bandwidth (GB/s)","Bus type","Bus width (bit)","Single Precision","Double Precision","DirectX","OpenGL","TDP (watts)","Notes"
"Quadro","NV10GL","220","AGP 4x","64","135","135","166","0:4:4:4","0.54","0.54","2.66","SDR","128","","","7","1.2","",""
"Quadro2 MXR","NV11GL","180","AGP 4x","64","175","175","183","0:2:4:4","0.7","0.7","2.93","SDR","128","","","7","1.2","",""
"Quadro2 EX","NV11GL","180","AGP 4x","64","175","175","166","0:2:4:4","0.7","0.7","2.7","SDR","128","","","7","1.2","",""
"Quadro2 PRO","NV15GL","150","AGP 4x","64","250","250","400","0:4:8:8","2","2","6.4","DDR","128","","","7","1.2","",""
"Quadro DCC","NV20GL","180","AGP 4x","128","200","200","460","1:4:8:8","1.6","1.6","7.4","DDR","128","","","8","1.4","",""
"Quadro4 380XGL","NV18GL","150","AGP 8x","128","275","275","513","0:2:4:4","1.1","1.1","8.2","DDR","128","","","7","1.4","",""
"Quadro4 500XGL","NV17GL","150","AGP 4x","128","250","250","166","0:2:4:4","1","1","2.7","SDR","128","","","7","1.4","",""
"Quadro4 550XGL","NV17GL","150","AGP 4x","64","270","270","400","0:2:4:4","1.08","1.08","6.4","DDR","128","","","7","1.4","",""
"Quadro4 580XGL","NV18GL","150","AGP 8x","64","300","300","400","0:2:4:4","1.2","1.2","6.4","DDR","128","","","7","1.4","",""
"Quadro4 700XGL","NV25","150","AGP 4x","64","275","275","550","2:4:8:8","2.2","2.2","8.8","DDR","128","","","8","1.4","",""
"Quadro4 750XGL","NV25","150","AGP 4x","128","275","275","550","2:4:8:8","2.2","2.2","8.8","DDR","128","","","8","1.5","","Stereo Display"
"Quadro4 900XGL","NV25","150","AGP 4x","128","300","300","650","2:4:8:8","2.4","2.4","10.4","DDR","128","","","8","1.4","","Stereo Display"
"Quadro4 980XGL","NV28GL","150","AGP 8x","128","300","300","650","2:4:8:8","2.4","2.4","10.4","DDR","128","","","8","1.4","","Stereo Display"
"Model","Code name","Fab (nm)","Bus interface","Memory (MB)","Core clock (MHz)","Shader clock (MHz)","Memory clock (MHz)","Core config","Pixel (GP/s)","Texture (GT/s)","Bandwidth (GB/s)","Bus type","Bus width (bit)","Single Precision","Double Precision","DirectX","OpenGL","TDP (Watts)","Features"
"Model","Code name","Fab (nm)","Bus interface","Memory (MB)","Core clock (MHz)","Shader clock (MHz)","Memory clock (MHz)","Core config","Fillrate","Fillrate","Memory","Memory","Memory","Processing Power
GFLOPS","Processing Power
GFLOPS","API support (version)","API support (version)","TDP (Watts)","Features"
"Model","Code name","Fab (nm)","Bus interface","Memory (MB)","Core clock (MHz)","Shader clock (MHz)","Memory clock (MHz)","Core config","Fillrate","Fillrate","Memory","Memory","Memory","Processing Power
GFLOPS","Processing Power
GFLOPS","API support (version)","API support (version)","TDP (watts)","Notes"
"Model","Code name","Fab (nm)","Bus interface","Memory (MB)","Core clock (MHz)","Shader clock (MHz)","Memory clock (MHz)","Core config","Pixel (GP/s)","Texture (GT/s)","Bandwidth (GB/s)","Bus type","Bus width (bit)","Single Precision","Double Precision","DirectX","OpenGL","TDP (watts)","Notes"
"Quadro FX 500","NV34GL","150","AGP 8x","128","270","270","480","1:2:2:2
*:4:4:4","1.08","1.08","7.687","DDR","128","","","9.0","2.0","","Stereo Display"
"Quadro FX 600","NV34GL","150","PCI","256","350","350","800","1:2:2:2
*:4:4:4","1","1","7.8","DDR","128","","","9.0","2.0","","Stereo Display"
"Quadro FX 700","NV35GL","150","AGP 8x","128","275","275","275","1:2:2:2
*:4:4:4","1.1","1.1","4.4","DDR","128","","","9.0","2.0","","Stereo Display"
"Quadro FX 1000","NV30GL","130","AGP 8x","128","300","300","300","2:4:8:8","2.4","2.4","9.6","DDR2","128","","","9.0","2.0","","Stereo Display"
"Quadro FX 1100","NV36GL","130","AGP 8x","256","425","425","325","3:2:2:2
*:4:4:4","1.7","1.7","5.2","DDR2","128","","","9.0","2.0","","Stereo Display"
"Quadro FX 2000","NV30GL","130","AGP 8x","128","400","400","800","2:4:8:8","3.2","3.2","12.8","DDR2","128","","","9.0","2.0","","Stereo Display"
"Quadro FX 3000","NV35GL","130","AGP 8x","256","400","400","850","3:4:8:8","3.2","3.2","27.2","DDR","256","","","9.0","2.0","","Stereo Display"
"Quadro FX 3000G","NV35GL","130","AGP 8x","256","400","400","850","3:4:8:8","3.2","3.2","27.2","DDR","256","","","9.0","2.0","","Stereo Display, Genlock"
"Quadro FX 4000","NV40GL","130","AGP 8x","256","375","375","1000","5:12:12:8","3","4.5","32.0","GDDR3","256","","","9.0c","2.1","142","Stereo Display"
"Quadro FX 4000 SDI","NV40GL","130","AGP 8x","256","375","375","1000","5:12:12:8","3","4.5","32.0","GDDR3","256","","","9.0c","2.1","","Stereo Display, Genlock"
"Model","Code name","Fab (nm)","Bus interface","Memory (MB)","Core clock (MHz)","Shader clock (MHz)","Memory clock (MHz)","Core config","Fillrate","Fillrate","Memory","Memory","Memory","Processing Power
GFLOPS","Processing Power
GFLOPS","API support (version)","API support (version)","TDP (watts)","Notes"
"Model","Code name","Fab (nm)","Bus interface","Memory (MB)","Core clock (MHz)","Shader clock (MHz)","Memory clock (MHz)","Core config","Pixel (GP/s)","Texture (GT/s)","Bandwidth (GB/s)","Bus type","Bus width (bit)","Single Precision","Double Precision","DirectX","OpenGL","TDP (watts)","Notes"
"Quadro FX 330","NV37GL","150","PCIe x16","64","250","250","400","2:4:4:2","1","1","3.2","DDR","128","","","9.0","2.0","21",""
"Quadro FX 1300","NV41","130","PCIe x16","128","350","350","550","3:8:8:8","2.8","2.8","8.8","DDR","256","","","9.0c","2.1","55",""
"Model","Code name","Fab (nm)","Bus interface","Memory (MB)","Core clock (MHz)","Shader clock (MHz)","Memory clock (MHz)","Core config","Fillrate","Fillrate","Memory","Memory","Memory","Processing Power
GFLOPS","Processing Power
GFLOPS","API support (version)","API support (version)","TDP (watts)","Notes"
"Model","Code name","Fab (nm)","Bus interface","Memory (MB)","Core clock (MHz)","Shader clock (MHz)","Memory clock (MHz)","Core config","Pixel (GP/s)","Texture (GT/s)","Bandwidth (GB/s)","Bus type","Bus width (bit)","Single Precision","Double Precision","DirectX","OpenGL","TDP (watts)","Notes"
"Quadro FX 540","NV43GL","90","PCIe x16","128","300","300","550","4:8:8:8","2.4","2.4","8.8","GDDR3","128","","","9.0c","2.1","35",""
"Quadro FX 1400","NV41","130","PCIe x16","128","350","350","600","5:12:12:8","2.8","4.2","19.2","DDR","256","","","9.0c","2.1","70","Stereo Display, SLI"
"Quadro FX 3400","NV45GL","130","PCIe x16","256","350","350","900","6:16:16:16","5.6","5.6","28.8","GDDR3","256","","","9.0c","2.1","101","Stereo display, SLI"
"Quadro FX 3450","NV41","130","PCIe x16","256","425","425","1000","5:12:12:8","3.4","5.1","32.0","GDDR3","256","","","9.0c","2.1","83","Stereo display, SLI"
"Model","Code name","Fab (nm)","Bus interface","Memory (MB)","Core clock (MHz)","Shader clock (MHz)","Memory clock (MHz)","Core config","Fillrate","Fillrate","Memory","Memory","Memory","Processing Power
GFLOPS","Processing Power
GFLOPS","API support (version)","API support (version)","TDP (watts)","Notes"
"Model","Code name","Fab (nm)","Bus interface","Memory (MB)","Core clock (MHz)","Shader clock (MHz)","Memory clock (MHz)","Core config","Pixel (GP/s)","Texture (GT/s)","Bandwidth (GB/s)","Bus type","Bus width (bit)","Single Precision","Double Precision","DirectX","OpenGL","TDP (watts)","Notes"
"Quadro FX 350","G72GL","90","PCIe x16","128","550","550","810","3:4:4:2","1.1","1.1","6.48","DDR2","64","","","9.0c","2.1","21",""
"Quadro FX 550","NV43GL","90","PCIe x16","128","360","360","800","4:8:8:8","2.88","2.88","12.8","GDDR3","128","","","9.0c","2.1","25",""
"Quadro FX 1500","G71","90","PCIe x16","256","375","375","800","7:20:20:16","6","7.5","40.0","GDDR3","256","","","9.0c","2.1","65",""
"Quadro FX 3500","G71GL","90","PCIe x16","256","470","470","1320","7:20:20:16","7.52","9.4","42.2","GDDR3","256","","","9.0c","2.1","80","Stereo display, SLI"
"Quadro FX 4500","G70","110","PCIe x16","512","470","470","1050","8:24:24:16","7.52","11.28","33.6","GDDR3","256","","","9.0c","2.1","109","Stereo display, SLI, Genlock"
"Quadro FX 4500X2","G70","110","PCIe x16","1024","470","470","1050","2x 8:24:24:16","15.04","22.56","33.6","GDDR3","256","","","9.0c","2.1","145","Stereo display, Genlock"
"Quadro FX 4500 SDI","G70","110","PCIe x16","512","470","470","1050","8:24:24:16","7.52","11.28","33.6","GDDR3","256","","","9.0c","2.1","116","Stereo display, Genlock"
"Quadro FX 5500","G71","90","PCIe x16","1024","700","700","1050","8:24:24:16","11.2","16.8","33.6","GDDR3","256","","","9.0c","2.1","96","Stereo display, SLI, Genlock"
"Quadro FX 5500 SDI","G71","90","PCIe x16","1024","700","700","1050","8:24:24:16","11.2","16.8","33.6","GDDR3","256","","","9.0c","2.1","104","Stereo display, SLI, Genlock"
"Model","Code name","Fab (nm)","Bus interface","Memory (MB)","Core clock (MHz)","Shader clock (MHz)","Memory clock (MHz)","Core config","Fillrate","Fillrate","Memory","Memory","Memory","Processing Power
GFLOPS","Processing Power
GFLOPS","API support (version)","API support (version)","TDP (watts)","Notes"
"Model","Code name","Fab (nm)","Bus interface","Memory (MB)","Core clock (MHz)","Shader clock (MHz)","Memory clock (MHz)","Core config","Pixel (GP/s)","Texture (GT/s)","Bandwidth (GB/s)","Bus type","Bus width (bit)","Single Precision","Double Precision","DirectX","OpenGL","TDP (watts)","Notes"
"Quadro FX 560","G73GL","90","PCIe x16","128","350","350","1200","5:12:12:8","2.8","4.2","19.2","GDDR3","128","","","9.0c","2.1","30",""
"Quadro FX 4600","G80","90","PCIe x16","768","500","1200","1400","96:24:24","12","24","67.2","GDDR3","384","345","-","10.0","3.3","134","Stereo display, SLI, Genlock"
"Quadro FX 4600 SDI","G80","90","PCIe x16","768","500","1200","1400","96:24:24","12","24","67.2","GDDR3","384","345","-","10.0","3.3","154","Stereo display, SLI, Genlock"
"Quadro FX 5600","G80","90","PCIe 2.0 x16","1536","600","1350","1600","128:32:24","14.4","38.4","76.8","GDDR3","384","518.4","-","10.0","3.3","171","Stereo display, SLI, Genlock"
"Model","Code name","Fab (nm)","Bus interface","Memory (MB)","Core clock (MHz)","Shader clock (MHz)","Memory clock (MHz)","Core config","Fillrate","Fillrate","Memory","Memory","Memory","Processing Power
GFLOPS","Processing Power
GFLOPS","API support (version)","API support (version)","TDP (watts)","Notes"
"Model","Code name","Fab (nm)","Bus interface","Memory (MB)","Core clock (MHz)","Shader clock (MHz)","Memory clock (MHz)","Core config","Pixel (GP/s)","Texture (GT/s)","Bandwidth (GB/s)","Bus type","Bus width (bit)","Single Precision","Double Precision","DirectX","OpenGL","TDP (watts)","Notes"
"Quadro FX 370","G84","80","PCIe x16","256","360","720","1000","16:8:4","1.44","2.88","6.4","DDR2","64","34.56","-","10.0","3.3","35",""
"Quadro FX 370 LP","G86","80","PCIe x16","256","540","1080","1000","8:8:4","2.16","4.32","8","DDR2","64","25.92","-","10.0","3.3","25","DMS-59 for two Single Link DVI"
"Quadro FX 470","MCP7A-U","65","PCIe 2.0 x16
(Integrated)","Up to 256MB from system memory.","580","1400","800
(system memory)","16:8:4","2.32","4.64","12.8","DDR2","128","67.2","-","10.0","3.3","30","based on GeForce 9400 mGPU"
"Quadro FX 570","G84GL","80","PCIe x16","256","460","920","800","16:8:8","3.68","3.68","12.8","DDR2","128","44.1","-","10.0","3.3","38",""
"Quadro FX 1700","G84GL","80","PCIe x16","512","460","920","800","32:16:8","3.68","7.36","12.8","DDR2","128","88.32","-","10.0","3.3","42",""
"Quadro FX 3700","G92","65","PCIe 2.0 x16","512","500","1250","1600","112:56:16","8","28","51.2","GDDR3","256","420","-","10.0","3.3","78","Stereo display, SLI"
